word_count,usd_pledged_real
53,1135
45,6.9
44,1651
36,0
40,9857
11,1840.41
48,555.01
41,580
60,8690
6,0
36,2282
33,2096.13
24,0
19,2393
45,2536.96
33,2456
37,79764
20,2772
40,0
22,5800
44,5005
60,5231.7
56,33570
21,25
30,2817
12,208
10,0
44,1211
59,0
7,0
58,25
58,2075.66
57,33747.51
60,16321.9
11,0
27,25248
50,500
52,261
49,276
48,15006
42,8543
46,1620
49,29021.47
55,922.88
28,4175.67
14,0
61,7105.5
22,52000.36
28,2590
13,880
60,20032
25,6
42,3720
45,482
45,153945.33
17,200
38,2835
56,10530
43,22
7,0
8,10
19,1
45,0
44,62246
23,82
25,0
35,10
59,57.19
26,5545
10,1736
15,548
35,511.89
57,1490
58,13100.13
35,0
45,0
38,779
58,755
37,0
21,8067.47
16,431.34
35,4148.3
38,8523
49,33.36
26,0
48,7384
28,49434.73
59,916
30,1800
35,443806
25,643.45
46,441
57,100
37,880
57,381.84
60,4241
61,0
23,1795
15,0
34,5830
34,3045
28,2
33,470
30,290.85
14,0.49
51,3208.18
14,571
50,243
19,30270
40,361.57
52,26445
42,3388
54,2381.67
15,22.75
57,50
60,3336
50,153
45,880
51,1
30,31812
26,6
31,921
40,18763.09
21,819
42,50
49,1375
42,3046.81
30,0
23,0
60,0
25,52
56,0
41,1
33,633
19,0
31,0
34,1611
15,0
12,110
57,0
48,7041.03
60,3539
13,506
57,66.94
27,1040
56,728
25,3254.5
55,4791.14
60,2
19,100
58,0
23,1925
47,424.21
14,552
40,0
44,11051
37,880
46,1776
39,949
60,19979
5,5200
17,3030
28,25
36,2005
32,78.11
42,165
28,1125
32,5859
23,1717
24,55.09
11,0
22,0
35,2906.64
57,7035.42
13,0
22,7068
38,0
44,8000
58,4394.12
59,300
41,2039.59
36,2052
58,8621
32,1906
30,10
21,70.79
30,13.6
31,15080
31,6731.27
36,2703.03
59,5180
52,6486.44
12,485
56,6.66
22,8406
52,31206.2
45,8610
22,0
54,7976
59,63
36,0
60,37105
52,402
24,2755
28,1135
21,5
26,105
8,0
53,5200.42
51,11347
18,8.58
8,190.12
31,11034
49,14088.75
11,117
27,200
58,10
42,5
31,20
52,27472
59,380
53,11070
43,7
12,0
6,0
58,81756.5
29,5100.77
53,2405
26,165
59,10
13,26
19,7673.5
27,39.86
46,321
21,0
39,85
29,350
24,0
16,830
11,1775
35,5130
37,186.87
29,2
19,1408.47
21,111
30,0
36,36
50,921.41
28,2015
14,0
22,15847
33,0
56,10608
25,0
58,12587
19,300
13,8207
36,0
43,0
55,0
26,0
48,1297
17,12.98
8,6981
23,5410
17,3250
58,27
42,1316
13,5148
31,10
39,2078
26,4000
57,6150.5
13,827
15,6257
31,6141
59,5
26,40
50,7726
10,0
13,242
58,0
15,0
48,1300
58,0
60,30
51,910
19,0
24,102
12,60
60,274
18,0
23,5246
28,100
58,8.13
41,250.26
14,250
36,8621.52
55,0
32,218.89
40,393
37,1799
16,1380
26,20
18,8
59,14183.24
57,97
57,506
49,2983
40,2270
20,125
20,5135
56,5969.34
15,44725.62
52,2350
28,826
44,30
3,101.39
24,3915
28,3327.72
72,100
30,0
9,2428
30,83
17,7327
33,0
20,6156
51,35462
41,32615
59,2376
24,5180.72
58,1.328522636E7
17,0
55,10049.5
21,235
29,872
13,10375
57,9818
6,171
22,10
32,0
19,1
11,1299
28,6200
19,10500
57,6386
54,420
49,5682
13,16.82
10,0
17,3018
16,1
31,3501
60,3866.37
68,2155
26,958
55,10
40,0
48,34
5,40
14,1662.09
55,1295
27,212
29,565
39,25
53,3994
54,48.13
49,476.57
50,12980.04
34,0
49,1515
37,50000
20,5530
59,25
37,3545
28,0
54,20271.84
16,400
48,84.06
31,26891.33
34,4757.49
18,95.27
24,7406
32,150
18,12090.1
12,11
13,25
50,0
37,1516.11
39,13406.09
38,95
14,5050.75
60,109420
25,0
30,123
7,5408
60,3095
46,2035
14,344.64
49,33470.09
47,2504.03
57,140
49,48
60,100090.49
28,10
33,41
21,1500
49,1085
41,6987
60,5026.06
40,1050
28,0
11,63
27,82.57
42,27
47,25670
13,4491.22
20,887.7
59,265
15,0
30,125
54,7936
37,2655
12,99
46,116.4
32,3086
12,300
23,19395
53,2751
16,5
20,21
40,0
59,150
11,1887
57,10600
30,2856
29,1789.66
32,1999
23,64506
53,2045
21,1397.69
43,0
14,2916
25,251
51,7017
44,145
52,7498
41,4381
37,1315
57,7626.3
44,1857.96
58,10
43,280
15,159.27
30,1
27,1932
48,10
31,714
40,20190
51,2687
37,1
26,0
54,10612.5
13,12550.1
16,0
54,142201
22,65
58,150
53,1196
43,3745
28,95
27,5035
49,1009
56,1091
83,10565
42,71
43,7
53,22.18
17,1.18
13,0
60,1050
11,20759
25,10571
19,0
41,43.32
39,80
17,0
25,50
53,3096.76
52,1284
57,383
31,1160
46,53528.4
50,1169
37,60
35,7286
18,50
31,2182
54,2100
84,2965
29,5087
29,5
83,6
15,230177.4
21,50
16,10749.79
58,25
21,1535
27,160
9,14.69
59,286
53,0
47,4000
15,1050
40,484
32,0
53,1700
11,6678
17,25
34,5395
27,1.11
38,3443.5
52,1973
47,98
48,2791
15,9.23
59,350
59,50
44,0
19,262
41,251
28,1201.31
51,16146
40,411.44
56,564
53,29305.72
49,0
26,8990
33,0
58,15
57,230
60,620
15,0
9,275
28,10090
15,0
55,76382.19
42,2706
16,0
9,78.39
59,2548
12,2232.23
23,2500
19,763
45,2517
28,6631.85
14,181
27,4277
41,20
34,1939
45,35
22,8100
13,716
27,50
68,40
50,11
26,401
33,0
61,6459.99
51,3265
21,0
48,1691
15,1
52,16087.28
45,140
29,4
60,30679.21
19,40.54
14,685
59,3731
26,1055
30,16
38,73.29
51,1265
28,0
57,3615.51
59,2611
18,2163
19,40
51,310
38,20
59,10710
46,15059.91
51,5525
30,200
36,39264
4,13803
10,510
54,6010
14,0
44,1265.09
26,1
31,2143
55,0
38,135.44
18,135
29,1655.64
22,2
55,33539
16,1452.06
55,256.7
29,5550
12,3072
32,0
34,15388
23,20
44,5660
32,0
52,125
48,5534.01
53,0
20,1085
42,1753.6
60,0
39,15541.76
19,842.59
48,4576
41,2102.4
23,0
9,0
35,5535
29,3479
27,315
22,0
36,6
45,661
22,7755
33,14314
13,6536
55,2270
22,11281
34,84.63
37,13815.34
16,100
45,51093.62
75,13090
59,6115
41,21944.55
38,133
31,0
15,0
55,55
47,5323
18,76050
46,10372.84
20,10961
49,75
29,16
17,3690
57,2
26,4440
18,10798
11,0
44,883460.8
5,36
9,51
24,0
52,7540
52,5.95
7,2633.19
34,520
28,114.44
39,210
14,1945.01
39,6340.21
54,100
34,50912.9
22,218
23,1
30,3155
16,7235
6,888
40,9136
29,1735.88
40,45018.03
27,0
22,0
45,51
33,0
40,0
23,76
27,6121
52,85478
36,2606
54,50
13,0
24,372.45
8,450
23,0
28,4587.37
52,31.69
57,2185
48,2633
11,105
44,90897.62
49,17913
45,127
14,1
22,382
60,4618.64
47,85
7,3485
60,26
42,14170.7
33,397
14,1898
46,386
39,2406.55
12,50634
49,13371.01
32,1422.98
20,1
59,64874.04
21,297
41,16633.05
28,0
44,23938.04
54,788
11,0
4,0
12,10103
21,6007.54
27,18.05
31,66
59,2383
34,3903.83
37,1764
35,5345
22,5116.29
22,86
20,2280
52,2705
25,36.32
54,2983.31
35,2553
13,1384.5
21,0
33,723
48,168289.33
50,3375.7
17,1388
31,9486.69
48,385
17,0
53,50
21,10585.6
16,7914.82
45,5363
11,395.61
85,0
12,4.21
47,3185.01
24,1144
18,19
18,0
32,266
60,126
11,0
26,1000
25,20
59,2386
15,532
53,15891.92
16,0
35,1553.77
49,100
32,0
62,5581
57,102
16,103
59,41942
36,5732
33,3678
43,0
20,2631
49,1802
32,0
32,40947.53
49,10177
37,0
22,0
24,0
37,255
8,16
15,2445
48,1210
24,30
42,510
46,381
15,3030
17,0
17,891
12,0
60,100
29,2160.02
45,0
30,2005
39,1775
49,155
38,3161
27,225
59,1
24,3.07
11,10
3,11511.38
23,35
4,4105
14,2
24,285
21,5730
28,37
24,15675
34,0
17,10163
22,0
28,2682
21,100
26,234
38,6210
34,0
23,293
47,1015
58,2269.33
48,1290
38,33.36
45,222
44,275
54,95
20,555.71
23,0
51,0
52,382.09
42,3423.85
40,637
54,21081
13,167.27
57,4105
27,0
27,0
33,891
24,0
47,1016
58,7657.34
60,0
29,0
20,383406.5
8,6256
48,1147
21,190
14,3713.68
10,0
19,1084.09
34,3084.81
20,3060
14,235
57,615
51,11351.77
59,4309.56
52,587.69
20,2
14,0
15,350
47,0
58,231
37,25
59,15627
85,1230
5,235
57,3255
6,3131
46,0
11,1
51,490
47,4750
59,3063
9,0
51,0
14,1886.37
64,18375.33
48,5607
25,2372
17,2346.5
55,5134
32,90372.61
29,1794.3
44,1407
23,55
59,7455.73
19,0
44,1577
17,6658
32,1280
56,2970
22,926
43,19204.71
16,0
49,0
52,83230
13,0
25,89.78
41,1168
51,45399.33
30,0
32,616.34
18,185
12,2695
35,2009.99
51,75
15,49
45,1722
59,125
20,10
37,1726.83
60,130
54,1630
15,16.2
52,216.32
21,5
10,542732.32
29,0
16,0
52,5943
18,159.53
19,15006
19,0
37,27637.34
52,50
26,1
13,10
58,6481
50,1121
15,7527
15,5939.46
49,2913
24,460
44,30709.13
34,10005
30,155
54,3101.06
36,2750
13,5620
11,2
56,0
60,7396.03
27,0
28,161
52,2660
30,1133.33
29,0
43,80
21,0
18,125
15,36
50,7402
12,2126
51,50950.33
22,25042
14,0
10,5
8,501
52,11452
50,5886
52,600
33,395
43,6080
58,1276.49
16,351.44
26,0
54,756
12,10935
39,24701.35
32,32283.45
15,3
27,174
24,1280.25
21,32
40,4008
36,26.22
60,0
33,0
50,39002
56,104308.62
20,10
39,60334.99
54,1936
36,100
33,1245
39,55
13,0
58,2661
51,300
26,107
14,3332.93
27,6135
13,5
26,0
41,7843
22,950
60,4535.66
52,536.41
7,563.36
31,85.67
57,8636
26,2
28,309.27
20,569
42,150
5,0
12,1046
57,734
58,10
25,46183
30,190
60,29989
28,0
36,49296
10,2
60,2280
34,237
58,2440
19,101
11,590
25,10
34,8854
19,260
15,0
36,22
47,10196.1
42,0
35,10164
43,115
48,1379
34,29716
56,0
58,2432.11
21,565
60,7789
15,17
19,52.33
37,10785
11,51
57,31
34,804.94
20,3142.86
21,10
55,3329
50,110486.27
13,1401
22,686
51,9305.33
51,0
26,200
47,21238
6,2270
22,0
47,250
57,25
40,510
23,120
26,400
56,36069
31,65.41
55,1518
13,35
23,3335
54,1300
73,60
17,20
53,13445
60,0
19,1
51,0
14,0
50,97
34,0
46,1.67
60,687
46,130
43,0
43,0
31,200
39,2435
41,4472
8,31
35,0
46,660.5
9,1520
14,4514.48
52,1200
33,1492
7,215
86,0
53,110
46,2585
42,0
54,5000
20,333
50,3610
51,625
18,1899.48
55,3085
31,286
23,37
15,103645
29,6465
29,74.16
62,2357
56,11205
28,925
50,499
6,1070
29,72.23
59,240
30,5010
15,20
14,0
37,3.05
56,7648
59,1010
7,2424.06
25,4504
12,4861
10,165
24,100
17,221
11,3225
60,5506
8,0
30,658
5,3803.64
57,0
25,661
10,0
51,0
17,0
44,1751
23,5053
38,5842
54,14471
46,1812.51
31,0
38,135
60,3999.26
16,4255
55,2028
27,0
11,2745.13
23,30
46,3579.17
41,4276
33,190
22,0
12,2607
46,1451
16,1050
30,101
42,3789.11
56,500
43,65
21,93.66
47,1500
44,519596.36
10,1055
14,0
28,29
49,4498
35,25
14,5756
26,0
50,180
27,76
50,0
41,1161
19,225
15,1355
26,236.94
22,205
8,17790
44,28.08
11,97
60,45
34,6401
22,4170
58,705
17,870.98
19,0
21,299
18,11766.72
26,14816
55,4
36,191
59,571
54,10847
29,2910
57,2695
26,11
31,2425
59,1531
37,7925
16,556
11,775
44,385
38,412
30,360
50,150
10,563.78
46,930
55,2557
14,7721.94
44,3730
37,26549
60,2091
34,9589.8
34,28310
18,5.29
11,25
41,16982.67
20,9532
34,0
16,76
23,162
15,50000
29,4080
53,274.08
18,16.69
59,4790
59,136
24,14067
55,2635
26,1660
32,132719
26,25
43,12991
53,781
15,3218.42
29,1
31,7001
11,0
35,0
19,25.12
31,25
41,131.86
11,118
40,30546
55,1500
38,1212
33,101.87
59,2652.52
49,0
35,29520.27
22,5556
36,35
26,1791
16,300
14,663.31
18,14816.26
25,610
50,305746.69
51,2317
41,2600
51,44.28
60,0
45,4641
57,100
13,0
43,10539.01
34,5135
50,31758.5
39,685
50,5676
39,54.36
26,0
60,5212
52,725
58,25791
15,0
11,7.79
59,1021
15,8075
18,0
12,22848.51
11,11915.32
58,819535
22,375
33,384
14,42
60,145
42,28426
15,50
22,14.29
34,0
31,0
36,3276.17
59,57340.62
40,96.15
13,5825
14,1000
20,6388
28,314
34,15950.38
14,1245
25,360
20,25747
37,26269
21,14455
55,105
60,637
35,0
43,15021
21,111.05
36,860
29,1.49
11,170
47,86748.01
17,541
45,17617.5
43,1556
50,0
14,9520.86
38,59099.37
33,802.09
43,25
25,211
43,70
11,11
35,1045
41,0
53,3085
19,0
36,54.21
44,1105
21,9197
45,26500
48,1201
50,5554
37,0
41,291920.97
17,7646.02
59,420.42
20,5318.08
47,50
18,0
22,37.68
27,2645
53,1384
47,614.67
9,50
17,315
54,105
30,20171
18,650.34
15,155
32,14721.96
47,3525.7
8,2500
43,0
60,50
17,229.29
12,18950.57
11,51
33,4020
32,0
52,646
19,1411
59,1
59,224
28,203
60,5882
40,387819.6
57,1743
28,27187
60,236.78
21,0
49,0
38,5771.15
11,880
27,10
52,126
33,18
16,176
48,0
9,10832.75
13,34635
41,4764
58,25
23,1255
59,103.84
17,0
41,9125.5
59,1590
58,121.88
60,1020
25,138
50,2
40,12548
53,198.19
46,100
34,2900
35,1459
56,631.19
38,495
36,2766
58,41
13,0
29,561
30,0
13,5.41
41,103
39,14.19
42,0
50,0
26,8000
38,23791
55,177
28,1035
25,0
62,2026.82
45,3338.84
29,3025
50,51154
31,2819.01
16,16
36,6258
57,2848
24,161
19,0
15,79.34
44,7650
14,0
21,15
14,8005
56,6761.22
52,5100
35,7611
9,180
30,28.13
31,20.01
23,5617
41,30680
12,10070.5
59,4884
36,5591
53,14286
36,879.32
60,1
29,4954.08
21,791
52,100
37,81
40,3251
20,69.86
60,0
36,1154.32
51,266
20,19005
45,428
55,178396
5,22125
27,9925.55
25,6272.54
18,207
42,380.1
39,2686
15,161.54
20,12700.69
18,19.99
22,60
20,1100
11,0
10,4188
52,1159
16,306
50,200
38,1036
16,0
23,3051
29,7149
13,10
25,134.5
47,886
22,354
33,7876
9,40
54,96
10,102.58
13,8313
18,0
51,15874
43,2705
44,11536
12,4011
38,5447
35,137
19,2046.13
52,8791.07
5,26
40,1100.99
41,615
12,40
26,50
39,1567
52,4005
19,1
33,638.99
18,11798.04
29,376.47
47,15963
23,10
30,646
56,585.29
58,787
11,426
59,2.9
27,4088
16,31.28
33,10891.1
28,0
22,85.1
35,2112
31,20
56,0
25,120
59,11883
46,632
53,2437
26,0
45,12531.66
33,2810
28,5571.85
16,10
51,1446
21,74.49
51,85
32,417835
27,234
39,600
10,10532
11,229.65
30,345.33
52,1625
15,3416
29,166
34,26
48,25
60,26290
59,7023
18,1850
5,5
38,0
43,0
22,200
8,1371
47,65
19,45.71
31,0
23,25
41,280
10,4685
16,18009.32
20,215369
11,0
39,15555.53
39,1020
22,1010
32,393.56
11,1505
53,6.76
19,586
8,528
36,0
62,13474
21,0
18,406.17
46,117365.92
14,84
52,35
13,8993.32
44,0
19,60
30,658.08
50,1620
38,1146.58
31,312
28,75
11,1056.66
44,0
39,19560
26,7740
32,3248
28,1561
51,470
37,1601
16,15
43,277
31,19206.05
32,3100
32,20
59,3311.43
60,10
30,25
21,651
17,65
22,0
38,3850.77
13,5111.29
29,150
35,0
17,10.8
8,2046.78
57,6.53
52,75
15,5051
58,4055.55
29,54.66
51,2925
57,7126
22,0
21,100
9,3920.83
58,160
37,7015
13,9140.13
20,7883.11
52,3139
18,459
30,310
17,5861
24,3350
20,2300
25,172
52,210
44,0
46,7490
55,102581
10,4146.4
19,0
31,19047.78
37,922
7,98.66
36,225
21,109596
53,2746
60,450
19,4020
28,605
18,50
15,5455.82
32,0
46,326.33
9,1010
60,0
24,50
56,1140
28,2100
43,1375
54,2991
50,0
19,0
56,205
20,271
21,75
23,563
50,1
16,1080
25,423
32,23815
51,670
19,30
36,797
50,480.92
10,1551
49,565
58,54.64
36,766.11
60,25358
39,15
7,12656
21,10.64
16,7095.93
34,129
30,293
27,0
22,20674.65
56,4031
50,28049.5
23,3215
13,3616
13,5323.62
58,31554
57,7905
15,2191
14,0
49,5297.14
60,1682.74
11,283.89
16,2525
52,11087
27,10
38,1015
10,5
10,105
36,854
19,641
53,175
59,0
19,12359.01
35,3666
27,17716
22,600
10,2915.5
51,832
17,4360
45,2635.08
9,0
43,2198.75
60,985
25,40
15,35
25,70
45,3767
23,4045
33,8586
55,5742.67
64,2082
31,46.46
58,626.13
32,0
41,13641
30,0
56,2371
15,7503
23,591.32
32,140
27,8.41
22,0
19,66
52,4
50,1.05
20,4094.22
16,913.21
49,5630
17,0
45,553.67
44,13013
41,26318
32,21976
34,140
23,0
7,1621.09
42,226
74,705
19,15846
7,0
41,3023
50,14130
29,680
26,3271
60,941
21,10
60,36576.11
49,19.26
25,5
28,0
14,2610
42,7
22,6094
25,5735
59,0
13,5366
45,10320
48,0
58,0
17,125
52,415.67
23,60
38,2721
54,5010
40,5449.17
39,256
7,0
54,116
44,2966
42,4625
58,10
55,6399
48,50
38,23315
20,5581
45,21487
32,5519.35
33,10639
34,0
48,125
36,13156
51,63628.99
16,4565
23,1350
46,0
51,6020
22,541
42,0
34,37.65
19,177
33,800
27,4787.65
22,22086.19
47,6.01
38,281655.51
24,52448
21,15.82
46,12327.99
20,20955
10,617
33,25387
60,400.85
38,1115.43
53,970
26,1152.59
10,1960
41,0
35,91.74
14,63
16,0
49,220
23,320
24,134.81
12,697.58
59,100
42,0
41,61.05
20,105
58,6434.6
58,1.55
60,1855
60,6172
46,666
52,297
58,816
18,1477
56,87.04
28,9024
54,35
22,10
33,623.84
21,897.19
50,1160.13
17,0
58,270
14,2220
30,0
18,1674
22,35
50,516
22,1325.02
11,0
28,755
60,415
19,0
30,13640.55
50,630.63
48,19114.75
59,115
50,153.47
44,4649.01
27,0
38,904
44,0
47,1375
28,19404
20,119029.49
13,617
26,50
58,380.53
60,5007
45,976
17,27594
29,0
15,121
68,0
28,355
56,83264
6,1995
55,5165
26,49.83
14,85
13,60
13,2765.35
13,1686.26
30,153.78
19,0
22,447
28,0
50,111
11,3966
34,9209
20,6215
54,51395
38,4267.92
30,3220
10,40
18,3700
28,75
23,1412.62
53,1132
33,30
27,8.32
55,7
37,0
54,1849.38
59,4630.68
12,3149
57,2006
40,32.44
15,7022
21,1
24,24593
40,2695
32,360
24,980
8,1.09
19,2481.66
38,6025
12,1053
20,630
24,0
25,26
22,20392.8
60,0
15,0
58,15
37,0
54,11672.5
43,28354.68
16,1
57,85
24,271
31,30
16,84466
19,725
27,0
19,88.5
20,100
6,3577.14
23,201
60,15353.76
18,200
17,1500
53,0
46,8749.01
28,1056.47
50,388.17
46,12786.01
34,151.63
19,0
25,0
33,28817
47,2100
60,14136
43,292
15,1680
57,355
44,20176.32
24,2575
21,29292.99
44,27617
18,0
12,331.86
9,2460
55,5691.42
38,14652
33,125
24,167
59,22752
24,372.33
38,27718.42
34,10
34,9000
37,0
13,15.69
33,28
21,0
15,1590
30,1
52,3050
35,1840
15,92
21,2021.63
10,1
18,1840
50,0
18,5160.66
22,195
53,1904
42,0
44,170
60,2079.87
8,986
20,8356
18,2
57,3028
51,100.74
21,378
39,187
57,2387
39,0.86
26,0
31,5500
51,3177.08
56,36542
3,7172.66
43,11763.11
17,0
17,20
20,435
46,2496
40,1938
26,16421
15,1268.14
7,0
52,4798
50,43066.68
54,2221
60,1356
53,183672
34,37.27
48,1207
47,5756.59
24,3568
21,149.98
43,1581.31
44,5816
32,109
60,35
39,30938.96
42,341.97
12,0
44,0
16,5101
56,3120
32,11643
55,61299
54,29245.11
44,0
23,1075
51,248
15,0
51,7722
39,0
20,5040
47,520
42,10005
25,17311
59,4071
37,2707.31
33,27264
45,200
18,30.51
60,7210
40,195
60,2185.28
52,6277.29
57,5640
32,0
40,40545.5
40,0
23,20
41,1600
54,2155.92
19,1830.22
57,153.82
26,0
20,2527
28,1938
25,41
25,10310
15,26072.86
27,3082
55,100
35,76
23,0
54,14343
16,3.06
47,12110
60,116
25,14343.06
58,0.77
14,557.27
47,2508
44,168.52
28,0
43,45
24,16
33,0
11,970
48,2080
17,0
12,68
46,22047
47,0
41,2065
31,76.3
27,253.5
54,11211
23,0
32,4233.93
50,1335
60,37325
13,0
36,4607
22,0
67,0
58,933
57,0
27,890.5
60,10
53,1366
9,1
43,58319
35,6270
14,0
18,20
31,560
11,18.26
44,1366
55,231
32,0
59,50
40,819
30,1735
56,28469.18
10,13
38,155
30,0
57,12353
14,26380.73
37,13251.25
57,0
46,1150
37,2000
16,21
40,0
33,3434
56,800
33,844
49,11913.6
60,1088.32
55,10
56,4394.15
41,13514
25,0
35,39
41,600
20,1826
18,15.83
42,571
51,657
38,6495.68
56,0
19,0
21,1060
32,2010
28,6290
32,218.3
37,1390
52,2267
19,110
58,193
34,519
25,0
44,3784
20,0
26,2066
59,8531
42,1906.62
19,17.58
21,21630
12,12
60,295.77
40,1759
18,0
37,3525
21,5
36,443.18
60,1500
59,277.91
49,90180.11
50,53.08
30,1686
20,2254
56,3997.07
29,1.69
34,0
44,2625
60,85483.25
41,15325
20,0
42,18.94
31,13862.7
42,1
41,2169
32,0
26,0
45,0
46,19247.07
60,13
36,13915.01
21,688.62
21,50
20,34
43,3331
45,23.73
28,15444.06
22,0
30,31
50,4832.3
18,0
45,3468.93
34,511
29,537
20,110
60,7893
51,235
30,0
30,901
60,10
16,763.01
41,62
54,4546
50,1741.18
50,92.46
47,6210
53,0
35,1060
8,0
14,25
33,0
24,1335.54
21,2510
16,0
44,2500
15,393.07
25,8830
36,18545.76
58,0
57,37586
49,1801
45,13.91
33,85
13,3436
13,45
32,2.22
28,1091.57
25,0
36,5319.22
48,10
22,0
37,0
8,13260
30,0
13,0
45,0
55,101
16,40620
28,1655
35,76
34,18917.25
30,901
35,415
36,735
48,21829.99
8,70
49,12395.23
55,41152
39,2080
47,6567
10,0
60,300
50,15640.01
26,557
20,0
8,0
53,2265
25,4222.34
57,3133
38,1000
8,1.03
39,3762.11
23,2119.95
28,1784
9,556.94
42,222
59,40
18,101
54,10461.66
22,2150
60,5183.86
45,0
29,15.82
29,76
22,75
40,25
25,0
34,501
15,0
28,245.52
21,651.11
23,12464
56,0
37,41337
24,5000
26,6780
39,1314.58
30,0
27,53.66
12,0
22,0
37,255.2
60,0
33,5234
50,577
51,255
60,1000
15,0
28,885
30,3884.07
42,719
20,1230
31,247
22,0
16,2
17,0
13,9614
50,241.31
29,14542.53
27,1
46,70629
56,566
3,45322.02
39,4269.99
14,2699
58,1993
20,2250
5,10510
15,100
25,7.25
27,0
57,0
27,26689
16,31
47,788.15
23,3325
7,26.22
47,711
25,0
46,235
20,1000
55,12850
38,0
16,9198.57
25,2128.17
82,500
17,0
14,1030
26,0
50,243.45
26,3315
33,1011
25,450
20,2204
42,200
47,5360.23
18,9589
41,1
37,3608
21,81
36,0
27,20680
51,4081
24,0
15,1729.25
30,685
59,28245
21,12156
26,625
28,3765
44,0
58,20016
32,183.82
21,1
45,110032.88
60,2710
20,136
32,105
60,16806
35,83100.55
60,30
14,5
34,196
16,591.94
35,50
59,3315
13,4686
45,1
23,46
34,0
35,240
42,4399
23,780
58,3240.71
51,7375
21,3701
31,8300
28,0
31,221
19,64907
16,16955
28,70
13,10006.7
19,11036.72
30,0
9,0
37,1924
44,5712.2
12,700
41,49
18,155
39,111.54
23,136
22,16
29,194.09
17,0
42,35650
18,0
34,8180
52,15.66
55,61244.26
20,50
25,19
16,1
16,101
14,0
27,7920.52
43,22.79
30,14
31,160
50,1590
36,0
35,0
11,530
16,12836
6,0
24,28052
59,2880
56,0
58,3843
19,6672
11,42
58,5058.04
22,3835
35,4003
12,3669.75
13,116.51
13,1009
15,3833.87
30,107.32
18,0
52,200
40,26821.77
33,20
44,26
5,5107.87
24,23654.37
36,206
18,13016
7,10610
19,70
15,133.85
54,1791
58,104550
16,15430
15,101.41
27,3091.36
27,39.83
11,1255
40,175.1
9,0
29,433
55,0
46,150
54,40
55,10898
57,57
30,0
55,21758.11
6,1372
25,11776.68
45,2032
37,3156.7
34,17567
47,560
41,2216
43,0
27,1
9,5375
44,30245
16,1000
12,1005
39,0
45,28014
38,1376
34,12122.74
22,0
36,0
24,355
32,10145
48,4884
23,2100.6
32,5
60,0
9,1325
49,5867
16,21812
52,4317
25,700.79
53,0
34,214.09
31,26
29,16200
43,0
57,1566
55,27631
23,513
32,10529
33,864.5
31,0
17,5845
20,2485
17,0
44,14978.43
55,290962
5,972.66
46,2378.23
50,455
9,4459
60,50502
31,3389
30,529
59,1076.85
11,15931.99
22,8028.16
38,1
41,500
23,0
58,615
56,3186.11
10,14558.16
60,30665
56,1183.57
16,20142.18
25,1672
56,82693.48
43,70414
42,10.63
13,0
54,37
39,520
57,1135
54,41027.11
23,1768
19,799.23
60,75
42,35772
12,2846
33,2730
38,130
18,0
19,5537
20,0
49,85.32
24,502
36,262
6,1945
16,730
45,12690
43,1200
33,0
27,1350.01
36,660
57,13424
43,6726
53,1052.89
34,25392.33
32,1761
30,214
36,15029
57,38.31
15,150
12,0
53,10205.46
8,1860
17,0
40,10
48,857
14,0
33,24298.25
42,100
30,35
13,1.3
49,799.57
43,0
52,263
38,6650
26,0
4,0
64,561
42,1.54
28,0
36,22151
45,79
50,0
18,2675
32,0
33,1676
51,19611.97
13,3766
22,10042
59,10
43,13383.66
36,721
47,6211
32,1476
53,17978
38,11538.5
53,26577
32,1
59,330
11,1042
41,0
4,496
51,7448
25,105
47,1
53,650
56,20841
31,8714.14
13,2400
19,628
47,2505
47,761
24,60
7,0
62,13716
44,58.75
58,726
21,2340
15,295
23,1040
29,13.27
57,700
43,5090
39,337.83
25,7.77
18,6614
50,30
54,927
32,16125
44,0
30,1618
11,71
23,715
25,2153
50,4237
5,35
24,140949.84
41,60
56,100
52,6171.65
30,20110.95
26,226
21,36.29
22,50
43,220.49
31,0
58,0
56,1876.78
47,10025
42,0
55,14
54,5298
19,30726
24,1.25
21,61107.66
38,5
19,2647
24,6704
56,23235
54,20629.77
40,1059
37,72286
53,27792
55,282
21,1365
28,0
48,1962.5
7,0
39,3491.54
43,21
55,0.9
30,5166.59
22,0
21,576
51,0
10,3689.79
16,168.04
46,283
52,0
44,4342.5
28,0
18,0
47,16862
16,15005
49,48.07
57,33459
22,10
22,306
42,15
36,951.28
56,1857
40,1006.29
44,21
17,3690
47,38
37,21010.35
12,30568.33
33,64.15
11,4627.2
58,29.75
32,10070
37,19.93
38,2395
43,7210.69
60,213461.49
36,2185.55
27,573
38,0
17,28212.01
32,0
29,488
60,407
16,1
35,302836
14,0
15,72.28
23,7714
8,0
23,2682.85
35,111
56,14511
36,60
43,3182.66
16,420.83
25,409.33
23,2145
44,20011
28,2234
16,0
18,6085
45,10130
27,130
56,930
32,10420
14,10
33,0
57,79
27,49.11
48,650
56,645
22,621
17,1.2
21,9
45,3735
50,1180
23,565.34
21,102.5
46,281.26
34,11.02
31,9848.76
35,5307.66
7,0
44,5000
58,1461.61
41,601.31
60,72.81
46,1690.6
18,68.99
9,34757.77
38,4179.1
21,3993
35,64786
25,269
21,100
50,2815
24,580
21,19.48
22,860
31,0
49,2160
29,507
39,7101
44,15758.61
